cantimestamp;datetimestamp;deviceid;antennaID;data
2056126363;09.03.2020 04:26:26:577;3;0;
2056547856;09.03.2020 04:26:26:999;3;0;972273000591336
2056748866;09.03.2020 04:26:27:199;3;0;
2056810019;09.03.2020 04:26:27:260;3;0;972273000591336
2066841180;09.03.2020 04:26:37:292;3;0;
2076100674;09.03.2020 04:26:46:551;0;1;972273000591811
2076171747;09.03.2020 04:26:46:622;3;1;972273000583889
2076428343;09.03.2020 04:26:46:879;0;0;972273000591811
2076464775;09.03.2020 04:26:46:915;0;1;
2077088248;09.03.2020 04:26:47:539;0;0;
2077486446;09.03.2020 04:26:47:937;3;1;
2078024305;09.03.2020 04:26:48:475;0;4;972273000591811
2078319245;09.03.2020 04:26:48:770;0;5;972273000591811
2078356165;09.03.2020 04:26:48:807;0;4;
2078716347;09.03.2020 04:26:49:166;0;5;
2079067316;09.03.2020 04:26:49:518;2;2;972273000591336
2079427749;09.03.2020 04:26:49:878;2;3;972273000591336
2079497094;09.03.2020 04:26:49:947;2;2;
2079956068;09.03.2020 04:26:50:407;2;3;
2080365523;09.03.2020 04:26:50:816;3;1;972273000583889
2081148366;09.03.2020 04:26:51:599;0;5;972273000583241
2081287656;09.03.2020 04:26:51:738;3;1;
2081574366;09.03.2020 04:26:52:025;0;4;972273000583241
2081578790;09.03.2020 04:26:52:029;0;5;
2081774585;09.03.2020 04:26:52:224;3;1;972273000583889
2082266834;09.03.2020 04:26:52:717;0;4;
2082270570;09.03.2020 04:26:52:721;3;1;
2082393572;09.03.2020 04:26:52:844;0;2;972273000583241
2082622914;09.03.2020 04:26:53:074;0;3;972273000583241
2082659544;09.03.2020 04:26:53:110;0;2;
2082921956;09.03.2020 04:26:53:372;0;3;
2084199452;09.03.2020 04:26:54:650;3;0;972273000583889
2086440481;09.03.2020 04:26:56:891;1;4;972273000588368
2086772053;09.03.2020 04:26:57:223;1;4;
2086800926;09.03.2020 04:26:57:252;1;5;972273000588368
2086997584;09.03.2020 04:26:57:448;1;4;972273000588368
2087264019;09.03.2020 04:26:57:715;1;4;
2087722323;09.03.2020 04:26:58:173;1;5;
2102584895;09.03.2020 04:27:13:036;1;5;972273000588368
2103240288;09.03.2020 04:27:13:691;1;4;972273000588368
2103440683;09.03.2020 04:27:13:891;1;4;
2103504747;09.03.2020 04:27:13:955;1;4;972273000588368
2103509499;09.03.2020 04:27:13:960;1;5;
2103798878;09.03.2020 04:27:14:250;3;0;
2105634750;09.03.2020 04:27:16:085;1;5;972273000588368
2105761048;09.03.2020 04:27:16:211;3;0;972273000583889
2105835809;09.03.2020 04:27:16:286;1;5;
2107239634;09.03.2020 04:27:17:690;3;0;
2107535327;09.03.2020 04:27:17:986;1;5;972273000588368
2107736406;09.03.2020 04:27:18:187;1;5;
2108915574;09.03.2020 04:27:19:366;1;4;
2108972338;09.03.2020 04:27:19:423;3;0;972273000583889
2111693729;09.03.2020 04:27:22:145;2;2;972273000588368
2112091501;09.03.2020 04:27:22:542;2;2;
2112106653;09.03.2020 04:27:22:557;2;3;972273000588368
2112602603;09.03.2020 04:27:23:053;2;3;
2121678738;09.03.2020 04:27:32:130;0;5;972273000591811
2121940911;09.03.2020 04:27:32:392;0;4;972273000591811
2122010521;09.03.2020 04:27:32:461;0;5;
2122600339;09.03.2020 04:27:33:051;0;4;
2122661821;09.03.2020 04:27:33:113;0;2;972273000591811
2122891203;09.03.2020 04:27:33:341;0;3;972273000591811
2122960816;09.03.2020 04:27:33:412;0;2;
2123223213;09.03.2020 04:27:33:674;0;3;
2169469326;09.03.2020 04:28:19:920;2;3;972273000588368
2169797035;09.03.2020 04:28:20:247;2;2;972273000588368
2169867500;09.03.2020 04:28:20:318;2;3;
2170849564;09.03.2020 04:28:21:300;2;2;
2175791588;09.03.2020 04:28:26:242;3;0;
2177622138;09.03.2020 04:28:28:073;3;1;972273000583889
2177640590;09.03.2020 04:28:28:091;2;0;972273000588368
2177822636;09.03.2020 04:28:28:273;3;1;
2178000999;09.03.2020 04:28:28:452;2;1;972273000588368
2178038072;09.03.2020 04:28:28:489;2;0;
2178398034;09.03.2020 04:28:28:849;2;1;
2178408574;09.03.2020 04:28:28:859;3;1;972273000583889
2179657968;09.03.2020 04:28:30:109;3;1;
2187364112;09.03.2020 04:28:37:815;2;1;972273000588368
2188088812;09.03.2020 04:28:38:539;2;1;
2188867448;09.03.2020 04:28:39:318;2;0;972273000588368
2189133542;09.03.2020 04:28:39:584;2;0;
2189227912;09.03.2020 04:28:39:679;2;0;972273000588368
2189952834;09.03.2020 04:28:40:404;2;0;
2190178216;09.03.2020 04:28:40:629;2;0;972273000588368
2190805255;09.03.2020 04:28:41:256;2;0;
2191932397;09.03.2020 04:28:42:383;1;4;972273000588368
2192362114;09.03.2020 04:28:42:813;1;4;
2192423932;09.03.2020 04:28:42:875;1;5;972273000588368
2192948258;09.03.2020 04:28:43:399;1;4;972273000588368
2193346072;09.03.2020 04:28:43:796;1;4;
2195115055;09.03.2020 04:28:45:565;1;5;
2205421659;09.03.2020 04:28:55:873;3;1;972273000583889
2206048484;09.03.2020 04:28:56:500;3;1;
2206131525;09.03.2020 04:28:56:582;1;5;972273000588368
2206240881;09.03.2020 04:28:56:692;3;0;972273000583889
2206561868;09.03.2020 04:28:57:013;1;5;
2206721349;09.03.2020 04:28:57:172;1;4;972273000588368
2209652889;09.03.2020 04:29:00:104;3;0;
2209976870;09.03.2020 04:29:00:428;2;2;972273000583889
2210206258;09.03.2020 04:29:00:657;2;3;972273000583889
2210276303;09.03.2020 04:29:00:727;2;2;
2211422627;09.03.2020 04:29:01:874;2;3;
2213635513;09.03.2020 04:29:04:087;1;5;972273000588368
2213835972;09.03.2020 04:29:04:287;1;5;
2214327914;09.03.2020 04:29:04:779;1;4;
2217600445;09.03.2020 04:29:08:051;1;4;972273000588368
2217800815;09.03.2020 04:29:08:252;1;4;
2221565441;09.03.2020 04:29:12:017;1;4;972273000588368
2222099994;09.03.2020 04:29:12:551;1;5;972273000583609
2222224483;09.03.2020 04:29:12:675;1;4;
2222366102;09.03.2020 04:29:12:816;1;5;
2222457351;09.03.2020 04:29:12:908;1;4;972273000583609
2223247569;09.03.2020 04:29:13:699;1;4;
2224226864;09.03.2020 04:29:14:678;2;4;972273000583609
2224447667;09.03.2020 04:29:14:899;2;5;972273000583609
2224492828;09.03.2020 04:29:14:943;2;4;
2224714407;09.03.2020 04:29:15:165;2;5;
2227881704;09.03.2020 04:29:18:333;1;4;972273000588368
2227947538;09.03.2020 04:29:18:398;1;5;972273000588368
2228148230;09.03.2020 04:29:18:599;1;5;
2228176662;09.03.2020 04:29:18:627;1;5;972273000588368
2228213414;09.03.2020 04:29:18:664;1;4;
2229032765;09.03.2020 04:29:19:484;1;5;
2234194944;09.03.2020 04:29:24:646;2;5;972273000583609
2234408363;09.03.2020 04:29:24:859;2;4;972273000583609
2234461396;09.03.2020 04:29:24:912;2;5;
2234674551;09.03.2020 04:29:25:126;2;4;
2235643207;09.03.2020 04:29:26:094;2;2;972273000583609
2235938131;09.03.2020 04:29:26:389;2;3;972273000583609
2236045396;09.03.2020 04:29:26:496;2;2;
2236401465;09.03.2020 04:29:26:852;2;3;
2258391026;09.03.2020 04:29:48:842;1;5;972273000588368
2258817007;09.03.2020 04:29:49:268;1;4;972273000588368
2258820968;09.03.2020 04:29:49:272;1;5;
2261967337;09.03.2020 04:29:52:418;1;4;
2265895695;09.03.2020 04:29:56:347;2;4;972273000588368
2266682169;09.03.2020 04:29:57:133;2;5;972273000588368
2266686561;09.03.2020 04:29:57:138;2;4;
2267407123;09.03.2020 04:29:57:858;2;5;
2271786732;09.03.2020 04:30:02:238;2;5;972273000588368
2272118968;09.03.2020 04:30:02:569;2;5;
2272147192;09.03.2020 04:30:02:598;2;4;972273000588368
2272577127;09.03.2020 04:30:03:028;2;4;
2273870004;09.03.2020 04:30:04:320;2;2;972273000588368
2275283396;09.03.2020 04:30:05:735;2;2;
2277572874;09.03.2020 04:30:08:024;2;2;972273000588368
2278527378;09.03.2020 04:30:08:979;2;2;
2278686956;09.03.2020 04:30:09:137;2;3;972273000588368
2279018840;09.03.2020 04:30:09:470;2;3;
2279538961;09.03.2020 04:30:09:990;2;2;972273000588368
2279739204;09.03.2020 04:30:10:190;2;2;
2281308433;09.03.2020 04:30:11:760;2;3;972273000588368
2282754773;09.03.2020 04:30:13:206;2;3;
2283045169;09.03.2020 04:30:13:496;2;3;972273000588368
2283377253;09.03.2020 04:30:13:828;2;3;
2286354781;09.03.2020 04:30:16:806;2;3;972273000588368
2292585066;09.03.2020 04:30:23:035;2;3;
2395914237;09.03.2020 04:32:06:366;2;3;972273000583889
2396376996;09.03.2020 04:32:06:828;2;3;
2396471333;09.03.2020 04:32:06:923;2;2;972273000583889
2410467217;09.03.2020 04:32:20:918;2;2;
2410581630;09.03.2020 04:32:21:033;2;4;972273000583889
2410913407;09.03.2020 04:32:21:365;2;4;
2411007608;09.03.2020 04:32:21:459;2;5;972273000583889
2411503336;09.03.2020 04:32:21:954;2;5;
2461245975;09.03.2020 04:33:11:697;2;3;972273000588368
2461704775;09.03.2020 04:33:12:156;2;2;972273000588368
2461709143;09.03.2020 04:33:12:161;2;3;
2462593789;09.03.2020 04:33:13:045;2;2;
2471424321;09.03.2020 04:33:21:876;3;0;972273000588368
2472509325;09.03.2020 04:33:22:961;3;0;
2472800577;09.03.2020 04:33:23:251;3;1;972273000588368
2475196652;09.03.2020 04:33:25:648;3;1;
2477797313;09.03.2020 04:33:28:249;3;1;972273000588368
2477993924;09.03.2020 04:33:28:445;3;0;972273000588368
2478098228;09.03.2020 04:33:28:550;3;1;
2478423944;09.03.2020 04:33:28:875;3;0;
2501114069;09.03.2020 04:33:51:566;2;2;972273000588368
2502659079;09.03.2020 04:33:53:111;2;2;
2503014652;09.03.2020 04:33:53:466;2;3;972273000588368
2504526313;09.03.2020 04:33:54:978;2;3;
2556270259;09.03.2020 04:34:46:722;0;3;972273000591811
2559288926;09.03.2020 04:34:49:741;0;3;
2560464642;09.03.2020 04:34:50:916;0;3;972273000591811
2560730687;09.03.2020 04:34:51:182;0;3;
2561316609;09.03.2020 04:34:51:768;0;3;972273000591811
2562434500;09.03.2020 04:34:52:886;0;3;
2563217203;09.03.2020 04:34:53:669;0;2;972273000591811
2564629922;09.03.2020 04:34:55:082;0;2;
2565424705;09.03.2020 04:34:55:877;0;4;972273000591811
2565753086;09.03.2020 04:34:56:205;0;5;972273000591811
2565788823;09.03.2020 04:34:56:240;0;4;
2566281494;09.03.2020 04:34:56:733;0;5;
2589929222;09.03.2020 04:35:20:381;2;3;972273000588368
2590224154;09.03.2020 04:35:20:676;2;2;972273000588368
2590261042;09.03.2020 04:35:20:713;2;3;
2590884060;09.03.2020 04:35:21:336;2;2;
2600341832;09.03.2020 04:35:30:794;2;0;972273000588368
2600608118;09.03.2020 04:35:31:060;2;0;
2600898915;09.03.2020 04:35:31:351;2;1;972273000588368
2601985094;09.03.2020 04:35:32:437;2;1;
2602739883;09.03.2020 04:35:33:192;2;1;972273000588368
2603034811;09.03.2020 04:35:33:486;2;0;972273000588368
2603104571;09.03.2020 04:35:33:556;2;1;
2603464580;09.03.2020 04:35:33:916;2;0;
2604428952;09.03.2020 04:35:34:881;1;4;972273000588368
2604723885;09.03.2020 04:35:35:176;1;5;972273000588368
2604760510;09.03.2020 04:35:35:212;1;4;
2604920536;09.03.2020 04:35:35:372;1;4;972273000588368
2605252468;09.03.2020 04:35:35:704;1;4;
2605449007;09.03.2020 04:35:35:901;1;5;
2611365615;09.03.2020 04:35:41:817;2;3;972273000583609
2611660564;09.03.2020 04:35:42:112;2;2;972273000583609
2611697732;09.03.2020 04:35:42:149;2;3;
2611993497;09.03.2020 04:35:42:445;2;2;
2619693013;09.03.2020 04:35:50:145;1;4;972273000583609
2619987947;09.03.2020 04:35:50:439;1;5;972273000583609
2620024523;09.03.2020 04:35:50:475;1;4;
2620909898;09.03.2020 04:35:51:362;1;5;
2666846409;09.03.2020 04:36:37:298;0;3;972273000583241
2667702671;09.03.2020 04:36:38:155;0;3;
2667880338;09.03.2020 04:36:38:332;0;2;972273000583241
2668507561;09.03.2020 04:36:38:960;0;2;
2669318130;09.03.2020 04:36:39:770;1;0;972273000583241
2669547373;09.03.2020 04:36:39:999;1;1;972273000583241
2669616710;09.03.2020 04:36:40:068;1;0;
2669879523;09.03.2020 04:36:40:332;1;1;
2715548049;09.03.2020 04:37:26:000;2;5;972273000583889
2719221791;09.03.2020 04:37:29:674;2;5;
2720004587;09.03.2020 04:37:30:457;2;4;972273000583889
2720205433;09.03.2020 04:37:30:657;2;4;
2720332272;09.03.2020 04:37:30:784;2;4;972273000583889
2727631618;09.03.2020 04:37:38:084;1;1;972273000583241
2727860989;09.03.2020 04:37:38:313;1;0;972273000583241
2727963854;09.03.2020 04:37:38:416;1;1;
2728159913;09.03.2020 04:37:38:612;1;0;
2729034902;09.03.2020 04:37:39:487;0;0;972273000583241
2729297066;09.03.2020 04:37:39:749;0;1;972273000583241
2729334011;09.03.2020 04:37:39:786;0;0;
2729562878;09.03.2020 04:37:40:015;0;1;
2741579860;09.03.2020 04:37:52:032;0;1;972273000583241
2741809233;09.03.2020 04:37:52:261;0;0;972273000583241
2741879137;09.03.2020 04:37:52:331;0;1;
2742108083;09.03.2020 04:37:52:560;0;0;
2752231461;09.03.2020 04:38:02:684;0;4;972273000583241
2752559169;09.03.2020 04:38:03:011;0;5;972273000583241
2752563673;09.03.2020 04:38:03:016;0;4;
2752989252;09.03.2020 04:38:03:441;0;5;
2768490923;09.03.2020 04:38:18:943;2;3;972273000591336
2768818647;09.03.2020 04:38:19:271;2;2;972273000591336
2768888112;09.03.2020 04:38:19:340;2;3;
2772460508;09.03.2020 04:38:22:912;2;2;
2773646613;09.03.2020 04:38:24:099;2;5;972273000583889
2773651206;09.03.2020 04:38:24:103;2;4;
2773978746;09.03.2020 04:38:24:431;2;5;
2776574642;09.03.2020 04:38:27:027;2;4;972273000591336
2777790749;09.03.2020 04:38:28:243;2;4;
2778810732;09.03.2020 04:38:29:263;2;5;972273000591336
2779863284;09.03.2020 04:38:30:316;2;5;
2781123166;09.03.2020 04:38:31:575;2;5;972273000583889
2781385298;09.03.2020 04:38:31:837;2;4;972273000583889
2781389378;09.03.2020 04:38:31:841;2;5;
2785879104;09.03.2020 04:38:36:331;2;4;
2802424492;09.03.2020 04:38:52:877;2;0;972273000583889
2802752162;09.03.2020 04:38:53:204;2;1;972273000583889
2802756518;09.03.2020 04:38:53:208;2;0;
2804263531;09.03.2020 04:38:54:715;2;1;
2822227636;09.03.2020 04:39:12:680;2;5;972273000591336
2822489784;09.03.2020 04:39:12:942;2;4;972273000591336
2822559024;09.03.2020 04:39:13:011;2;5;
2823149153;09.03.2020 04:39:13:602;2;4;
2823276251;09.03.2020 04:39:13:729;2;4;972273000591336
2824394140;09.03.2020 04:39:14:847;2;4;
2828059151;09.03.2020 04:39:18:512;2;0;972273000591336
2828423408;09.03.2020 04:39:18:876;2;0;
2828517450;09.03.2020 04:39:18:970;2;1;972273000591336
2829111956;09.03.2020 04:39:19:564;2;1;
2841942638;09.03.2020 04:39:32:395;2;1;972273000591336
2842139307;09.03.2020 04:39:32:592;2;0;972273000591336
2842241513;09.03.2020 04:39:32:694;2;1;
2842473714;09.03.2020 04:39:32:926;2;0;
2854071613;09.03.2020 04:39:44:524;2;2;972273000591336
2854366522;09.03.2020 04:39:44:819;2;3;972273000591336
2854468595;09.03.2020 04:39:44:920;2;2;
2855156964;09.03.2020 04:39:45:610;2;3;
2860800325;09.03.2020 04:39:51:252;0;5;972273000591811
2861558488;09.03.2020 04:39:52:011;0;5;
2861685075;09.03.2020 04:39:52:138;0;4;972273000591811
2862475779;09.03.2020 04:39:52:928;0;4;
2862700886;09.03.2020 04:39:53:153;0;2;972273000591811
2862995819;09.03.2020 04:39:53:448;0;3;972273000591811
2863032868;09.03.2020 04:39:53:485;0;2;
2863425762;09.03.2020 04:39:53:878;0;3;
2867457745;09.03.2020 04:39:57:910;2;1;972273000583889
2867654374;09.03.2020 04:39:58:107;2;0;972273000583889
2867724487;09.03.2020 04:39:58:177;2;1;
2868543235;09.03.2020 04:39:58:996;2;0;
2868972704;09.03.2020 04:39:59:425;1;4;972273000583889
2869234885;09.03.2020 04:39:59:687;1;5;972273000583889
2869271781;09.03.2020 04:39:59:724;1;4;
2869632171;09.03.2020 04:40:00:084;1;5;
2876067177;09.03.2020 04:40:06:520;0;3;972273000591811
2876362086;09.03.2020 04:40:06:814;0;2;972273000591811
2876398702;09.03.2020 04:40:06:851;0;3;
2876693508;09.03.2020 04:40:07:145;0;2;
2876820806;09.03.2020 04:40:07:273;0;4;972273000591811
2877052297;09.03.2020 04:40:07:505;0;5;972273000591811
2877120419;09.03.2020 04:40:07:573;0;4;
2877421959;09.03.2020 04:40:07:874;0;5;
2948108304;09.03.2020 04:41:18:561;1;5;972273000583889
2948505758;09.03.2020 04:41:18:958;1;5;
2951606856;09.03.2020 04:41:22:060;2;3;972273000591336
2951869028;09.03.2020 04:41:22:321;2;2;972273000591336
2951873612;09.03.2020 04:41:22:326;2;3;
2952790987;09.03.2020 04:41:23:244;2;2;
2955874412;09.03.2020 04:41:26:327;1;4;972273000583889
2957021615;09.03.2020 04:41:27:474;1;5;972273000583889
2957022807;09.03.2020 04:41:27:475;1;0;972273000583241
2957223186;09.03.2020 04:41:27:676;1;0;
2957287923;09.03.2020 04:41:27:740;1;5;
2959376944;09.03.2020 04:41:29:830;1;4;
2959380623;09.03.2020 04:41:29:833;1;4;972273000583889
2960757743;09.03.2020 04:41:31:210;1;5;972273000583889
2960958607;09.03.2020 04:41:31:410;1;5;
2962559887;09.03.2020 04:41:33:013;1;5;972273000583889
2962760827;09.03.2020 04:41:33:213;1;5;
2964330158;09.03.2020 04:41:34:783;1;5;972273000583889
2964595171;09.03.2020 04:41:35:048;1;5;
2971802098;09.03.2020 04:41:42:254;1;5;972273000583889
2972002789;09.03.2020 04:41:42:455;1;5;
2973573714;09.03.2020 04:41:44:026;1;4;
2989613604;09.03.2020 04:42:00:066;3;0;972273000583889
2989912927;09.03.2020 04:42:00:366;3;0;
2989941288;09.03.2020 04:42:00:393;3;1;972273000583889
2991387564;09.03.2020 04:42:01:840;3;1;
2995226379;09.03.2020 04:42:05:679;3;0;972273000591336
2995689008;09.03.2020 04:42:06:141;3;0;
2996537100;09.03.2020 04:42:06:990;3;1;972273000591336
2998802209;09.03.2020 04:42:09:255;3;1;
3005807362;09.03.2020 04:42:16:259;3;1;972273000591336
3006083589;09.03.2020 04:42:16:536;3;0;972273000591336
3006106405;09.03.2020 04:42:16:559;3;1;
3006481134;09.03.2020 04:42:16:934;3;0;
3015529746;09.03.2020 04:42:25:983;2;2;972273000591336
3015890182;09.03.2020 04:42:26:343;2;3;972273000591336
3015959695;09.03.2020 04:42:26:412;2;2;
3016615392;09.03.2020 04:42:27:068;2;3;
3020858060;09.03.2020 04:42:31:311;3;1;972273000583889
3022533108;09.03.2020 04:42:32:985;3;1;
3022594765;09.03.2020 04:42:33:048;3;1;972273000583889
3024204764;09.03.2020 04:42:34:658;3;1;
3024724750;09.03.2020 04:42:35:178;3;0;972273000583889
3031348507;09.03.2020 04:42:41:801;3;0;
3031540558;09.03.2020 04:42:41:993;3;1;972273000583889
3032396514;09.03.2020 04:42:42:849;3;1;
3069611097;09.03.2020 04:43:20:064;3;1;972273000583889
3071098965;09.03.2020 04:43:21:552;2;3;972273000591336
3071328344;09.03.2020 04:43:21:781;2;2;972273000591336
3071430523;09.03.2020 04:43:21:883;2;3;
3071889457;09.03.2020 04:43:22:342;2;2;
3071941642;09.03.2020 04:43:22:394;3;1;
3073543313;09.03.2020 04:43:23:996;3;1;972273000583889
3073810116;09.03.2020 04:43:24:263;3;1;
3074329772;09.03.2020 04:43:24:782;3;1;972273000583889
3074891444;09.03.2020 04:43:25:344;3;1;
3075214537;09.03.2020 04:43:25:667;3;1;972273000583889
3075415547;09.03.2020 04:43:25:868;3;1;
3075935426;09.03.2020 04:43:26:388;3;0;972273000583889
3080866726;09.03.2020 04:43:31:320;2;4;972273000591336
3081853829;09.03.2020 04:43:32:306;2;4;
3081948094;09.03.2020 04:43:32:401;2;5;972273000591336
3083131968;09.03.2020 04:43:33:585;2;5;
3084229813;09.03.2020 04:43:34:683;3;0;
3084619041;09.03.2020 04:43:35:072;3;0;972273000583889
3084820172;09.03.2020 04:43:35:273;3;0;
3120343547;09.03.2020 04:44:10:797;1;5;972273000588368
3121265099;09.03.2020 04:44:11:718;1;5;
3121615392;09.03.2020 04:44:12:068;2;5;972273000591336
3122991653;09.03.2020 04:44:13:445;2;4;972273000591336
3123028518;09.03.2020 04:44:13:482;2;5;
3124633942;09.03.2020 04:44:15:087;2;4;
3130855847;09.03.2020 04:44:21:308;2;2;972273000591336
3131239916;09.03.2020 04:44:21:693;2;3;972273000591336
3131286116;09.03.2020 04:44:21:739;2;2;
3131997653;09.03.2020 04:44:22:451;2;3;
3132992806;09.03.2020 04:44:23:446;2;0;972273000583889
3133291605;09.03.2020 04:44:23:744;2;0;
3133297325;09.03.2020 04:44:23:750;2;0;972273000583889
3133316941;09.03.2020 04:44:23:769;2;1;972273000583889
3133498434;09.03.2020 04:44:23:951;2;0;
3133713886;09.03.2020 04:44:24:167;2;1;
3139630633;09.03.2020 04:44:30:084;2;1;972273000583889
3142911680;09.03.2020 04:44:33:365;2;1;
3143169653;09.03.2020 04:44:33:623;2;1;972273000583889
3143665693;09.03.2020 04:44:34:119;2;1;
3146005095;09.03.2020 04:44:36:458;2;1;972273000583889
3147352455;09.03.2020 04:44:37:805;2;1;
3147980870;09.03.2020 04:44:38:434;2;0;972273000583889
3160240616;09.03.2020 04:44:50:694;2;0;
3168336728;09.03.2020 04:44:58:790;2;3;972273000591336
3168533328;09.03.2020 04:44:58:986;2;2;972273000591336
3168602985;09.03.2020 04:44:59:056;2;3;
3170493318;09.03.2020 04:45:00:946;2;4;972273000583889
3170723809;09.03.2020 04:45:01:177;2;5;972273000583889
3170759433;09.03.2020 04:45:01:213;2;4;
3171056565;09.03.2020 04:45:01:510;2;5;
3173322274;09.03.2020 04:45:03:775;2;2;
3175481644;09.03.2020 04:45:05:935;2;4;972273000591336
3175743823;09.03.2020 04:45:06:197;2;5;972273000591336
3175813632;09.03.2020 04:45:06:266;2;4;
3176272399;09.03.2020 04:45:06:726;2;5;
3206630725;09.03.2020 04:45:37:084;2;5;972273000591336
3206925618;09.03.2020 04:45:37:379;2;4;972273000591336
3206962138;09.03.2020 04:45:37:415;2;5;
3207584715;09.03.2020 04:45:38:038;2;4;
3254532566;09.03.2020 04:46:24:986;2;5;972273000583889
3255290377;09.03.2020 04:46:25:744;2;5;
3255482821;09.03.2020 04:46:25:936;2;4;972273000583889
3255683080;09.03.2020 04:46:26:136;2;4;
3256629730;09.03.2020 04:46:27:082;2;4;972273000583889
3257715206;09.03.2020 04:46:28:169;2;4;
3258409732;09.03.2020 04:46:28:863;2;2;972273000591336
3258606324;09.03.2020 04:46:29:059;2;3;972273000591336
3258610499;09.03.2020 04:46:29:064;2;2;
3258766173;09.03.2020 04:46:29:219;3;0;972273000583889
3258938079;09.03.2020 04:46:29:391;2;3;
3259224195;09.03.2020 04:46:29:678;3;1;972273000583889
3259229155;09.03.2020 04:46:29:682;3;0;
3259654209;09.03.2020 04:46:30:107;3;1;
3307927334;09.03.2020 04:47:18:380;3;1;972273000585644
3308127994;09.03.2020 04:47:18:581;3;1;
3309814430;09.03.2020 04:47:20:268;1;5;972273000588368
3310101761;09.03.2020 04:47:20:555;3;0;972273000585644
3310302260;09.03.2020 04:47:20:755;3;0;
3310484414;09.03.2020 04:47:20:938;3;0;972273000585644
3310501550;09.03.2020 04:47:20:955;2;3;972273000591336
3310511974;09.03.2020 04:47:20:965;3;1;972273000583889
3310684760;09.03.2020 04:47:21:138;3;0;
3310741353;09.03.2020 04:47:21:195;3;0;972273000583889
3310849898;09.03.2020 04:47:21:303;3;1;
3310974923;09.03.2020 04:47:21:428;3;0;
3311028260;09.03.2020 04:47:21:482;2;0;972273000585644
3311091365;09.03.2020 04:47:21:545;2;2;972273000591336
3311128830;09.03.2020 04:47:21:582;1;5;
3311160846;09.03.2020 04:47:21:614;2;3;
3311228943;09.03.2020 04:47:21:682;2;0;
3311243319;09.03.2020 04:47:21:696;2;0;972273000585644
3311255039;09.03.2020 04:47:21:708;2;1;972273000585644
3311256232;09.03.2020 04:47:21:709;1;5;972273000588368
3311358545;09.03.2020 04:47:21:812;2;2;
3311443786;09.03.2020 04:47:21:896;2;0;
3311488283;09.03.2020 04:47:21:942;2;1;
3311567733;09.03.2020 04:47:22:020;2;0;972273000583889
3311731584;09.03.2020 04:47:22:185;2;1;972273000583889
3311784449;09.03.2020 04:47:22:238;1;5;
3311834362;09.03.2020 04:47:22:288;2;0;
3311965180;09.03.2020 04:47:22:418;2;1;
3311999116;09.03.2020 04:47:22:453;2;1;972273000591336
3312232264;09.03.2020 04:47:22:686;2;1;
3312730824;09.03.2020 04:47:23:184;1;5;972273000588368
3312791345;09.03.2020 04:47:23:245;2;1;972273000585644
3312922428;09.03.2020 04:47:23:376;2;0;972273000585644
3313024414;09.03.2020 04:47:23:478;2;1;
3313123536;09.03.2020 04:47:23:577;2;0;
3313540181;09.03.2020 04:47:23:994;3;0;972273000585644
3313671224;09.03.2020 04:47:24:125;3;1;972273000585644
3313672166;09.03.2020 04:47:24:126;2;1;972273000591336
3313774111;09.03.2020 04:47:24:228;3;0;
3313783439;09.03.2020 04:47:24:236;1;5;
3313905097;09.03.2020 04:47:24:359;3;1;
3314068624;09.03.2020 04:47:24:522;2;1;
3314527060;09.03.2020 04:47:24:981;2;1;972273000583889
3314846812;09.03.2020 04:47:25:301;2;0;972273000583889
3314858780;09.03.2020 04:47:25:312;2;1;
3315483391;09.03.2020 04:47:25:937;1;5;972273000588368
3315614496;09.03.2020 04:47:26:068;1;4;972273000588368
3315880939;09.03.2020 04:47:26:335;1;4;
3316470206;09.03.2020 04:47:26:924;1;5;
3318816352;09.03.2020 04:47:29:269;2;0;
3318942898;09.03.2020 04:47:29:396;2;1;972273000583889
3319569613;09.03.2020 04:47:30:023;2;1;
3332188441;09.03.2020 04:47:42:642;2;2;972273000591336
3332614431;09.03.2020 04:47:43:067;2;3;972273000591336
3332688880;09.03.2020 04:47:43:142;2;2;
3333274239;09.03.2020 04:47:43:728;2;3;
3343386242;09.03.2020 04:47:53:840;2;1;972273000583889
3343746674;09.03.2020 04:47:54:200;2;0;972273000583889
3343783531;09.03.2020 04:47:54:237;2;1;
3346765389;09.03.2020 04:47:57:219;2;0;
3347188042;09.03.2020 04:47:57:642;1;4;972273000583889
3348700102;09.03.2020 04:47:59:154;1;4;
3350679985;09.03.2020 04:48:01:134;1;5;972273000583889
3355533518;09.03.2020 04:48:05:987;1;5;
3355628048;09.03.2020 04:48:06:082;1;5;972273000583889
3356025486;09.03.2020 04:48:06:479;1;5;
3359275055;09.03.2020 04:48:09:729;1;5;972273000583609
3359738351;09.03.2020 04:48:10:192;1;5;
3359887938;09.03.2020 04:48:10:341;1;4;972273000583889
3360088621;09.03.2020 04:48:10:542;1;4;
3360150085;09.03.2020 04:48:10:603;1;4;972273000583889
3361857691;09.03.2020 04:48:12:311;1;4;
3361952356;09.03.2020 04:48:12:406;1;4;972273000583889
3363005297;09.03.2020 04:48:13:459;1;4;
3363207412;09.03.2020 04:48:13:661;1;4;972273000583609
3364423948;09.03.2020 04:48:14:878;1;4;
3365368935;09.03.2020 04:48:15:822;3;0;972273000583889
3365631091;09.03.2020 04:48:16:085;3;1;972273000583889
3365668499;09.03.2020 04:48:16:122;3;0;
